property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
34813,-37.724381,144.998052,38 Frankston Street,RESERVOIR,16913.0,8713.0,Darebin,45591.0,63%,$972,"$861,800",EAST GIPPSLAND,20011,0.610877,37.0,1
40194,-37.71731,145.031819,27 Browning  Street,KINGSBURY,1234.0,479.0,Darebin,24119.0,69%,"$1,172","$813,800",ALPINE,20010,2.186352,40.0,1
50164,-37.77074,145.091268,32 Kandanga Grove,BULLEEN,4269.0,979.0,Manningham,10590.0,58%,"$1,225","$1,322,600",MARIBYRNONG,19935,3.091534,34.0,1
29523,-37.769323,145.008942,16 Wakanui Street,NORTHCOTE,8461.0,5349.0,Darebin,21000.0,69%,"$1,563","$1,630,800",MURRINDINDI,19929,1.099792,24.0,1
21425,-37.77424,144.957209,60 Gold Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19969,0.156584,15.0,1
65926,-37.766793,145.313408,2 Barbara Court,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.000748,46.0,1
96743,-38.007112,145.283421,30 Hyssop Drive,HALLAM,3494.0,1290.0,Casey,9061.0,56%,"$1,156","$724,000",GLEN EIRA,19885,1.682782,50.0,1
64304,-37.785484,145.268099,34 Binbrook Drive,CROYDON,9705.0,5573.0,Maroondah,37491.0,81%,"$1,267","$902,900",CARDINIA,19878,1.560908,42.0,1
20747,-37.762206,144.953021,2/16 Fraser Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19967,0.682857,18.0,1
45437,-37.68412781,145.1045837,7 Palpera Tce,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,2.230472,46.0,1
1988,-37.790368,144.880635,20 Suffolk Street,MAIDSTONE,2995.0,2208.0,Maribyrnong,19978.0,56%,"$1,162","$843,300",BAW BAW,20023,1.338692,15.0,1
56961,-37.823091,145.07787,1 Boronia Street,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.333277,20.0,1
13378,-37.704166,144.757657,67A Boberrit Wynd,SYDENHAM,2811.0,1400.0,Brimbank,27356.0,64%,"$1,491","$658,000",HEPBURN,20000,1.494038,34.0,1
68561,-37.852028,145.018419,5 Glassford Street,ARMADALE,2838.0,3841.0,Stonnington,8428.0,73%,"$1,713","$1,925,900",BRIMBANK,19946,0.420315,14.0,1
71558,-37.858838,145.22644,42 Amersham Drive,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",CENTRAL GOLDFIELDS,19871,3.751662,37.0,1
26708,-37.606151,144.936737,39  Hothlyn Drive,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,0.754883,41.0,1
26568,-37.579802,144.93717,33 Parramatta Walk,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,2.509963,41.0,1
3576,-37.814404,144.865997,46 Sanderson Street,YARRAVILLE,5855.0,2072.0,Maribyrnong,11645.0,67%,"$1,583","$1,148,100",MITCHELL,20022,1.708024,17.0,1
46081,-37.719888,145.132759,41 Belmont Crescent,MONTMORENCY,3368.0,1434.0,Banyule,8154.0,87%,"$1,457","$1,111,000",PORT PHILLIP,19986,1.114196,48.0,1
6850,-37.782112,144.83832,58 Hertford Road,SUNSHINE,4031.0,1779.0,Brimbank,30677.0,52%,$929,"$883,700",KNOX,20021,0.860591,20.0,1
53291,-37.820698,145.005259,42 Hunter Street,RICHMOND,8875.0,13869.0,Yarra,24112.0,65%,"$1,731","$1,389,100",EAST GIPPSLAND,19906,0.790113,8.0,1
4817,-37.859762,144.843579,10 Noordenne Avenue,SEAHOLME,826.0,188.0,Hobsons Bay,11742.0,70%,"$1,160","$1,316,200",WHITEHORSE,19927,0.928506,no direct trip is available,0
26352,-37.604992,144.914399,3 Kapalua Place,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,2.574982,41.0,1
33298,-37.736336,145.005135,90 Pender Street,PRESTON,11418.0,7672.0,Darebin,27067.0,63%,"$1,155","$1,075,700",BOROONDARA,20012,0.482349,35.0,1
49184,-37.806375,145.081855,2 Yongala Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",HOBSONS BAY,19893,2.016736,20.0,1
1685,-37.808658,144.883991,112 Williamstown Road,KINGSVILLE,1266.0,832.0,Maribyrnong,19978.0,56%,"$1,162","$1,091,300",ALPINE,20023,0.771416,15.0,1
24398,-37.718035,144.975644,4 Sahara Way,FAWKNER,4754.0,1266.0,Moreland,12899.0,53%,$865,"$745,500",MONASH,19963,1.302456,27.0,1
74659,-37.90490341,145.0597534,16 Park View Drive,CARNEGIE,4596.0,5791.0,Glen Eira,30031.0,64%,"$1,287","$1,406,500",MELBOURNE,19919,1.768541,22.0,1
17728,-37.711951,144.921788,8 Mackinnon Grove,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20033,0.668182,26.0,1
28470,-37.797352,144.991224,120  Keele Street,COLLINGWOOD,2122.0,4470.0,Yarra,5113.0,60%,"$1,278","$1,275,000",MOONEE VALLEY,19975,0.347849,18.0,1
17652,-37.703624,144.931424,72 Melbourne Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.255053,28.0,1
39000,-37.766882,145.048422,7 Sherwood Road,IVANHOE,4147.0,2613.0,Banyule,14278.0,77%,"$1,709","$1,560,600",BASS COAST,19933,0.346181,30.0,1
59290,-37.810528,145.19902,10 Dawe Road,MITCHAM,5802.0,3089.0,Whitehorse,14482.0,76%,"$1,424","$1,128,700",PORT PHILLIP,19900,1.038101,31.0,1
73311,-37.85297,145.27152,23 Devenish Road,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19870,1.286064,41.0,1
764,-37.79583359,144.8940735,28 Central Avenue,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.777061,13.0,1
68526,-37.858749,145.01991,4/51 Kooyong Road,ARMADALE,2838.0,3841.0,Stonnington,8428.0,73%,"$1,713","$1,925,900",BRIMBANK,19945,0.260762,16.0,1
7635,-37.741004,144.765783,75 Entally Drive,ALBANVALE,1897.0,138.0,Brimbank,54005.0,46%,$907,"$594,200",HEPBURN,20001,2.785689,31.0,1
95204,-37.92483,145.038605,22 Mitchell Street,BENTLEIGH,5799.0,3228.0,Glen Eira,17630.0,72%,"$1,538","$1,649,200",HOBSONS BAY,19938,0.277562,32.0,1
55052,-37.839195,145.080865,142A Wattle Valley Road,CAMBERWELL,7459.0,4358.0,Boroondara,15537.0,77%,"$2,122","$2,235,400",MELBOURNE,19850,0.708364,23.0,1
58184,-37.828052,145.138397,5 Marian Court,BLACKBURN,4821.0,2501.0,Whitehorse,27564.0,75%,"$1,387","$1,485,900",GREATER GEELONG,19897,0.834474,27.0,1
38377,-37.7823387,145.023431,570 Heidelberg Road,ALPHINGTON,1729.0,1099.0,Darebin,9227.0,73%,"$1,538","$1,729,600",BANYULE,19930,0.673759,26.0,1
72717,-37.854962,145.268528,1/151 Scoresby Road,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19870,1.473345,41.0,1
57940,-37.81635666,145.1490479,29 O'Hara Street,BLACKBURN,4821.0,2501.0,Whitehorse,27564.0,75%,"$1,387","$1,485,900",GREATER GEELONG,19898,0.422071,26.0,1
17325,-37.69846,144.934135,48 Hilda Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.636116,28.0,1
92560,-37.998795,145.090297,1/61 White Street,PARKDALE,4160.0,2433.0,Kingston,24045.0,76%,"$1,492","$1,341,800",STONNINGTON,19863,0.897274,48.0,1
88500,-37.949779,145.033171,15 Rose Street,HIGHETT,3939.0,2524.0,Bayside,9299.0,73%,"$1,384","$1,355,400",GREATER DANDENONG,19872,0.778485,37.0,1
66405,-37.783499,145.314761,43 Winyard Drive,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.249827,46.0,1
36548,-37.66352,145.027952,7 Derna Crescent,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.982915,48.0,1
94962,-37.917101,145.025199,178 Centre Road,BENTLEIGH,5799.0,3228.0,Glen Eira,17630.0,72%,"$1,538","$1,649,200",HOBSONS BAY,19939,1.036538,30.0,1
11649,-37.713675,144.82602,1 Faye Crescent,KEILOR,2226.0,442.0,Brimbank,6503.0,76%,"$1,541","$1,047,100",ARARAT,20001,3.331196,31.0,1
28515,-37.796075,144.991829,15 Forest Street,COLLINGWOOD,2122.0,4470.0,Yarra,5113.0,60%,"$1,278","$1,275,000",MOONEE VALLEY,19975,0.413491,18.0,1
12857,-37.704001,144.746686,2A Balmoral Close,HILLSIDE,4717.0,798.0,Melton,27356.0,64%,"$1,491","$867,300",GREATER DANDENONG,20000,2.442555,34.0,1
10672,-37.78501,144.924198,55 Illawara Road,FLEMINGTON,1877.0,3086.0,Moonee Valley,14523.0,62%,"$1,401","$1,069,400",WHITTLESEA,20040,0.493387,10.0,1
85312,-37.883033,145.004189,17 Staniland Grove,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.346803,no direct trip is available,0
36468,-37.661198,144.992352,46 Moffat Drv,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,2.249443,48.0,1
67568,-37.750218,145.361391,53 Britannia,LILYDALE,5989.0,2379.0,Yarra Ranges,13615.0,82%,"$1,284","$908,900",FRANKSTON,19876,1.340856,51.0,1
62240,-37.795283,145.250675,7 Kismet Close,RINGWOOD,6350.0,4648.0,Maroondah,28808.0,79%,"$1,393","$1,024,000",MACEDON RANGES,19879,1.857819,38.0,1
14013,-37.757348,144.897879,2 Roach Avenue,ABERFELDIE,1410.0,453.0,Moonee Valley,22442.0,81%,"$1,571","$1,926,600",MITCHELL,20037,1.619047,16.0,1
681,-37.80782318,144.8872223,24 Hamilton Street,SEDDON,2035.0,844.0,Maribyrnong,16926.0,49%,"$1,181","$1,148,600",EAST GIPPSLAND,20023,0.690001,15.0,1
91285,-37.979209,145.036172,15 Clonmore Street,BEAUMARIS,5041.0,1732.0,Bayside,17536.0,79%,"$1,845","$1,882,800",TOWONG,19866,2.134844,40.0,1
21037,-37.776028,144.957792,314 Barkly Street,BRUNSWICK,8835.0,8041.0,Moreland,20155.0,62%,"$1,433","$1,265,800",MARIBYRNONG,19969,0.1416,15.0,1
15544,-37.739368999999996,144.890274,12 Jackson Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20036,2.836874,19.0,1
54229,-37.813996,145.016481,2/10 Myrtle Street,HAWTHORN,5753.0,11459.0,Boroondara,19166.0,72%,"$1,627","$2,103,800",YARRA,19905,1.038363,10.0,1
9655,-37.866772,144.721151,78 Parkvista Drive,TRUGANINA,12111.0,961.0,Wyndham,39324.0,74%,"$1,402","$680,500",CENTRAL GOLDFIELDS,46468,2.336113,no direct trip is available,0
66161,-37.783206,145.312374,3 Aintree Street,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.171761,46.0,1
75562,-37.898927,145.101499,1/1520 Dandenong Road,OAKLEIGH,3155.0,1636.0,Monash,16280.0,65%,"$1,340","$1,301,400",WANGARATTA,19917,1.169809,26.0,1
44961,-37.69504929,145.1012116,36 Warriparri Crescent,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,1.169021,46.0,1
19223,-37.68997574,144.9339294,8 TRETHOWAN STREET,BROADMEADOWS,4395.0,1983.0,Hume,18510.0,58%,$762,"$565,700",WODONGA,20030,1.478174,32.0,1
13128,-37.689824,144.758728,4/19 Argyll Street,SYDENHAM,2811.0,1400.0,Brimbank,27356.0,64%,"$1,491","$658,000",HEPBURN,20000,1.853684,34.0,1
37957,-37.775264,145.024815,12 Darling Street,FAIRFIELD,2113.0,1694.0,Darebin,9227.0,73%,"$1,538","$1,615,300",NILLUMBIK,19931,0.665152,28.0,1
54249,-37.8158213,145.0373925,20 Sercombe Grove,HAWTHORN,5753.0,11459.0,Boroondara,19166.0,72%,"$1,627","$2,103,800",YARRA,19904,0.634014,12.0,1
30705,-37.760778,145.009733,134 Clarendon Street,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20014,1.170991,31.0,1
44015,-37.702934,145.098883,1/23 Lorimer Street,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,0.832528,46.0,1
16767,-37.710972,144.94778,20 Bedford Street,HADFIELD,2326.0,712.0,Moreland,27707.0,66%,"$1,004","$805,000",WYNDHAM,19962,1.195257,28.0,1
56609,-37.85144806,145.124939,344 Burwood Highway,BURWOOD,5052.0,3288.0,Whitehorse,18501.0,73%,"$1,100","$1,296,800",MARIBYRNONG,19875,2.664265,no direct trip is available,0
39818,-37.716643,145.034308,17 Flag Street,KINGSBURY,1234.0,479.0,Darebin,24119.0,69%,"$1,172","$813,800",ALPINE,20009,2.390403,41.0,1
87082,-37.91155,145.005517,74 Durrant Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19952,0.78454,no direct trip is available,0
50910,-37.79534,145.136563,18 Church Road,DONCASTER,7598.0,4243.0,Manningham,17447.0,58%,"$1,242","$1,446,200",MORELAND,19897,2.855241,27.0,1
78106,-37.931211,145.164297,48 Baird Street,MULGRAVE,7213.0,1477.0,Monash,22093.0,60%,"$1,348","$1,022,600",MACEDON RANGES,19913,2.248395,36.0,1
73956,-37.846438,145.301215,7 Southern Aurora Place,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19869,2.149811,44.0,1
5238,-37.859419,144.8456,5 Twentyman Court,SEAHOLME,826.0,188.0,Hobsons Bay,11742.0,70%,"$1,160","$1,316,200",WHITEHORSE,19927,1.022567,no direct trip is available,0
47094,-37.696979,145.156829,36 Moola Place,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,2.007932,52.0,1
5229,-37.866775,144.816878,5 Boyd Street,ALTONA,4843.0,2394.0,Hobsons Bay,11742.0,70%,"$1,160","$1,139,500",BRIMBANK,19925,0.347333,no direct trip is available,0
96720,-37.998919,145.272141,3 Caron Close,HALLAM,3494.0,1290.0,Casey,9061.0,56%,"$1,156","$724,000",GLEN EIRA,19885,2.105378,50.0,1
61959,-37.821676,145.230738,40 Greenwood Avenue,RINGWOOD,6350.0,4648.0,Maroondah,28808.0,79%,"$1,393","$1,024,000",MACEDON RANGES,19902,0.662991,34.0,1
86024,-37.91864777,145.0033264,113 Roslyn Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19951,0.730618,no direct trip is available,0
90571,-37.975047,145.078242,33 Voltri Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19865,1.37569,43.0,1
62466,-37.829589,145.257123,1/3 Louis Street,HEATHMONT,3459.0,1027.0,Maroondah,16322.0,80%,"$1,297","$1,083,000",HORSHAM,19871,1.113947,37.0,1
42136,-37.743794,145.049167,36 Law Street,HEIDELBERG HEIGHTS,2701.0,1386.0,Banyule,13096.0,74%,$938,"$976,700",YARRA,19936,1.497548,36.0,1
42758,-37.7104808,145.0650269,10 Manor Green,MACLEOD,3511.0,1718.0,Banyule,12063.0,79%,"$1,458","$1,123,400",WANGARATTA,19984,1.653504,42.0,1
79163,-37.958734,145.144518,5 Olinda Avenue,SPRINGVALE,6280.0,4315.0,Greater Dandenong,18147.0,36%,$884,"$895,800",GREATER BENDIGO,19913,1.292082,36.0,1
78987,-37.949416,145.14801,34 Balmoral Avenue,SPRINGVALE,6280.0,4315.0,Greater Dandenong,18147.0,36%,$884,"$895,800",GREATER BENDIGO,19913,0.477793,36.0,1
182,-37.802947,144.892182,104 Victoria Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.079517,13.0,1
42286,-37.738261,145.078963,47 McCrae Road,ROSANNA,3073.0,1156.0,Banyule,21826.0,77%,"$1,551","$1,192,000",EAST GIPPSLAND,19936,1.240291,36.0,1
21745,-37.75259781,144.9514923,10 Hawthorn Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19966,0.933189,21.0,1
17689,-37.69542,144.938138,76 MORLEY STREET,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,19961,1.917928,30.0,1
59701,-37.821947,145.203443,24 Willow Avenue,MITCHAM,5802.0,3089.0,Whitehorse,14482.0,76%,"$1,424","$1,128,700",PORT PHILLIP,19901,0.889119,32.0,1
14034,-37.744719,144.923447,20 Alfred Road,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20036,0.35444,19.0,1
96244,-37.913123,145.045986,8 Malcolm Street,MCKINNON,1953.0,1107.0,Glen Eira,17630.0,72%,"$1,538","$1,683,800",HORSHAM,19940,0.744241,28.0,1
22425,-37.740092,144.951638,265 Bell Street,COBURG,10323.0,4557.0,Moreland,29021.0,63%,"$1,268","$1,129,500",MOONEE VALLEY,19965,1.059879,23.0,1
59652,-37.820179,145.194843,22 Percy Street,MITCHAM,5802.0,3089.0,Whitehorse,14482.0,76%,"$1,424","$1,128,700",PORT PHILLIP,19900,0.349247,31.0,1
43871,-37.710931,145.09355,6 Kardinia Street,WATSONIA,2191.0,614.0,Banyule,8932.0,82%,"$1,300","$879,500",MANNINGHAM,19984,0.859209,42.0,1
38496,-37.766439,145.051208,1/117 Locksley Road,IVANHOE,4147.0,2613.0,Banyule,14278.0,77%,"$1,709","$1,560,600",BASS COAST,19934,0.398507,33.0,1
17733,-37.707166,144.952661,8 St James Street,HADFIELD,2326.0,712.0,Moreland,27707.0,66%,"$1,004","$805,000",WYNDHAM,19961,0.906124,30.0,1
25731,-37.576503,144.930021,186 Grand Boulevard,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,3.052307,41.0,1
82785,-37.903382,145.268229,44 Kilcunda Drive,ROWVILLE,9231.0,1496.0,Knox,28725.0,71%,"$1,699","$1,069,100",BALLARAT,19868,3.385489,46.0,1
94893,-37.930998,145.045513,16 Marquis Road,BENTLEIGH,5799.0,3228.0,Glen Eira,17630.0,72%,"$1,538","$1,649,200",HOBSONS BAY,19937,0.85618,34.0,1
70731,-37.880847,145.098087,32 Aloomba Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.969693,no direct trip is available,0
68100,-37.846856,145.006007,42 Evelina Road,TOORAK,4088.0,5974.0,Stonnington,12797.0,72%,"$1,977","$2,752,300",MANNINGHAM,19947,0.423087,12.0,1
10360,-37.781863,144.927969,3 Farnham Street,FLEMINGTON,1877.0,3086.0,Moonee Valley,14523.0,62%,"$1,401","$1,069,400",WHITTLESEA,20040,0.61476,10.0,1
48250,-37.80837,145.025288,3 Merrion Grove,KEW,8044.0,6097.0,Boroondara,21677.0,73%,"$2,022","$2,332,200",SOUTH GIPPSLAND,19905,1.512549,10.0,1
4723,-37.839376,144.865421,9 Charlotte Street,NEWPORT,5240.0,1816.0,Hobsons Bay,14791.0,74%,"$1,626","$1,197,100",MANSFIELD,19994,1.640807,no direct trip is available,0
30520,-37.77696609,144.9943237,95 Charles Street,NORTHCOTE,8461.0,5349.0,Darebin,21000.0,69%,"$1,563","$1,630,800",MURRINDINDI,20017,0.154087,26.0,1
86262,-37.902228,145.004742,19 Grandview Road,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19952,0.350509,no direct trip is available,0
94935,-37.908462,145.045447,17 Lewis Street,ORMOND,2378.0,2357.0,Glen Eira,17630.0,72%,"$1,538","$1,746,300",MOIRA,19940,0.660604,28.0,1
53296,-37.8138,144.99446,42 Peers Street,RICHMOND,8875.0,13869.0,Yarra,24112.0,65%,"$1,731","$1,389,100",EAST GIPPSLAND,19978,0.296138,14.0,1
81125,-37.984467,145.206426,3 Napier Street,DANDENONG,8074.0,9600.0,Greater Dandenong,45248.0,48%,$899,"$685,100",CARDINIA,19888,0.677318,46.0,1
90003,-37.95096207,145.0583801,138 Chesterville Road,HIGHETT,3939.0,2524.0,Bayside,9299.0,73%,"$1,384","$1,355,400",GREATER DANDENONG,19872,1.47635,37.0,1
29674,-37.773914,145.010184,20 Hartley Street,NORTHCOTE,8461.0,5349.0,Darebin,21000.0,69%,"$1,563","$1,630,800",MURRINDINDI,19929,0.611379,24.0,1
42201,-37.738496,145.084197,4 Lyon Road,VIEWBANK,2434.0,356.0,Banyule,21826.0,77%,"$1,551","$1,147,300",MANNINGHAM,19936,1.662686,36.0,1
49168,-37.811589,145.080727,2 Henry Street,BALWYN,4589.0,2796.0,Boroondara,13849.0,71%,"$1,563","$2,551,100",HOBSONS BAY,19893,1.436231,20.0,1
73454,-37.852725,145.269465,3 Devenish Road,BORONIA,8285.0,4281.0,Knox,20314.0,79%,"$1,162","$832,500",TOWONG,19870,1.229486,41.0,1
14313,-37.754207,144.894677,336 Buckley Street,ESSENDON,6869.0,5592.0,Moonee Valley,22442.0,81%,"$1,571","$1,550,000",NILLUMBIK,20037,1.904669,16.0,1
52915,-37.81998062,144.9970093,29 Waltham Street,RICHMOND,8875.0,13869.0,Yarra,24112.0,65%,"$1,731","$1,389,100",EAST GIPPSLAND,19907,0.714599,no direct trip is available,0
14539,-37.75880051,144.8947144,5 Arthur Street,ABERFELDIE,1410.0,453.0,Moonee Valley,22442.0,81%,"$1,571","$1,926,600",MITCHELL,20037,1.916012,16.0,1
93940,-38.055609,145.129917,43 Scotch Parade,BONBEACH,2249.0,1613.0,Kingston,19121.0,76%,"$1,179","$1,114,700",QUEENSCLIFFE,19859,1.213189,56.0,1
67280,-37.7712063,145.3542104,26 Bella Vista Way,LILYDALE,5989.0,2379.0,Yarra Ranges,13615.0,82%,"$1,284","$908,900",FRANKSTON,19876,1.837696,51.0,1
9594,-37.858802,144.72193,6 Guilford Court,TRUGANINA,12111.0,961.0,Wyndham,39324.0,74%,"$1,402","$680,500",CENTRAL GOLDFIELDS,46468,2.558207,no direct trip is available,0
6692,-37.780073,144.840619,4 Kathleen Court,SUNSHINE,4031.0,1779.0,Brimbank,30677.0,52%,$929,"$883,700",KNOX,20021,1.162476,20.0,1
76039,-37.888633,145.078994,3 Fellows Street,HUGHESDALE,2268.0,2190.0,Monash,16280.0,65%,"$1,340","$1,374,600",BASS COAST,19918,0.705712,24.0,1
86007,-37.924602,144.998872,11 Whyte Street,BRIGHTON,8625.0,6345.0,Bayside,20135.0,77%,"$2,200","$2,483,600",HUME,19950,0.878706,no direct trip is available,0
43436,-37.70180511,145.0852966,10 Meakin Street,WATSONIA NORTH,1300.0,60.0,Banyule,8932.0,82%,"$1,300","$912,000",MOUNT ALEXANDER,19984,1.027435,42.0,1
23353,-37.64611816,144.8928375,10 Motherwell avenue,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,3.363916,35.0,1
93616,-37.991256,145.071923,7 Dover Place,PARKDALE,4160.0,2433.0,Kingston,24045.0,76%,"$1,492","$1,341,800",STONNINGTON,19864,0.436385,45.0,1
9893,-37.783465,144.928301,1 Waltham Street,FLEMINGTON,1877.0,3086.0,Moonee Valley,14523.0,62%,"$1,401","$1,069,400",WHITTLESEA,20040,0.434092,10.0,1
44879,-37.709977,145.100287,3/93 Nell Street,GREENSBOROUGH,7426.0,2533.0,Banyule,26045.0,83%,"$1,524","$984,000",GLEN EIRA,19985,0.970049,46.0,1
26313,-37.587909,144.928981,3 Brookside Court,CRAIGIEBURN,19933.0,1906.0,Hume,25491.0,74%,"$1,349","$643,500",YARRA RANGES,40221,1.999118,41.0,1
46561,-37.71368,145.153719,13 Lilian Parade,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,0.519494,52.0,1
88167,-37.937332,145.046397,26 Clay Street,MOORABBIN,2571.0,1673.0,Kingston,13081.0,69%,"$1,294","$1,283,800",MANSFIELD,19937,0.910517,34.0,1
46906,-37.70082092,145.1564484,24 Coolabah Drive,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,1.607745,52.0,1
46752,-37.71593,145.160837,19 Hartland Way,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,1.17632,52.0,1
83416,-37.85678482,144.9944916,11 Somerset Place,WINDSOR,2201.0,4448.0,Stonnington,17776.0,66%,"$1,560","$1,629,600",MAROONDAH,19957,0.230752,no direct trip is available,0
37901,-37.778481,145.026014,1/35 Fulham Road,ALPHINGTON,1729.0,1099.0,Darebin,9227.0,73%,"$1,538","$1,729,600",BANYULE,19931,0.461218,28.0,1
36770,-37.628783,145.034661,12 Billabong Circuit,EPPING,13368.0,3047.0,Whittlesea,19624.0,73%,"$1,283","$673,200",FRANKSTON,20005,2.657837,51.0,1
71651,-37.852049,145.24006,536 Boronia Road,WANTIRNA,4861.0,1165.0,Knox,31889.0,70%,"$1,463","$1,071,300",CENTRAL GOLDFIELDS,19871,2.670592,37.0,1
35277,-37.704912,145.025105,6 Argyle Street,RESERVOIR,16913.0,8713.0,Darebin,45591.0,63%,$972,"$861,800",EAST GIPPSLAND,20009,1.412509,41.0,1
47632,-37.729564,145.138717,9 Valley Park Grove,ELTHAM,6040.0,1782.0,Nillumbik,28827.0,85%,"$1,923","$1,178,700",FRANKSTON,19987,1.954646,52.0,1
61453,-37.818552,145.235785,19A Ford Street,RINGWOOD,6350.0,4648.0,Maroondah,28808.0,79%,"$1,393","$1,024,000",MACEDON RANGES,19902,0.668846,34.0,1
39289,-37.710913,145.052848,1 Kahans Place,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19983,2.209979,39.0,1
8221,-37.750286,144.752084,2 Cooinda Close,BURNSIDE,1290.0,343.0,Melton,14107.0,57%,"$1,423","$788,300",MOYNE,20002,4.26498,28.0,1
1453,-37.808161,144.892705,8 Perry Street,SEDDON,2035.0,844.0,Maribyrnong,16926.0,49%,"$1,181","$1,148,600",EAST GIPPSLAND,19997,0.277308,no direct trip is available,0
31074,-37.760484,144.998254,29 Shaftesbury Parade,THORNBURY,6018.0,4275.0,Darebin,16671.0,63%,"$1,275","$1,361,700",LATROBE,20015,0.416204,29.0,1
51013,-37.793838,145.142243,2/77 Wetherby Road,DONCASTER,7598.0,4243.0,Manningham,17447.0,58%,"$1,242","$1,446,200",MORELAND,19898,2.999058,26.0,1
